"Time (min)"	"Temperature (°C)"	"Weight (mg)"
146.5708	751.1355	5.307110
146.5792	751.1784	5.306434
146.5875	751.2206	5.305736
146.6000	751.2825	5.304701
146.6125	751.3451	5.303743
146.6208	751.3866	5.303108
146.6292	751.4265	5.302485
146.6416	751.4903	5.301568
146.6542	751.5530	5.300615
146.6625	751.5964	5.299950
146.6708	751.6366	5.299288
146.6792	751.6787	5.298652
146.6916	751.7426	5.297683
146.7042	751.8047	5.296714
146.7125	751.8469	5.296072
146.7208	751.8880	5.295426
146.7334	751.9496	5.294440
146.7458	752.0140	5.293460
146.7542	752.0546	5.292782
146.7625	752.0970	5.292109
146.7750	752.1596	5.291104
146.7875	752.2236	5.290103
146.7958	752.2640	5.289436
146.8042	752.3051	5.288769
146.8166	752.3750	5.287752
146.8292	752.4362	5.286760
146.8375	752.4788	5.286146
146.8458	752.5207	5.285519
146.8584	752.5832	5.284535
146.8708	752.6450	5.283576
146.8792	752.6886	5.282950
146.8875	752.7280	5.282302
146.8958	752.7705	5.281628
146.9083	752.8272	5.280620
146.9208	752.8870	5.279600
146.9292	752.9292	5.278930
146.9375	752.9725	5.278296
146.9500	753.0334	5.277290
146.9625	753.0975	5.276256
146.9708	753.1381	5.275601
146.9792	753.1800	5.274988
146.9917	753.2436	5.274051
147.0042	753.3046	5.273102
147.0125	753.3497	5.272469
147.0208	753.3863	5.271808
147.0333	753.4516	5.270832
147.0458	753.5144	5.269839
147.0542	753.5558	5.269184
147.0625	753.5971	5.268506
147.0750	753.6614	5.267488
147.0875	753.7238	5.266484
147.0958	753.7657	5.265800
147.1042	753.8064	5.265125
147.1125	753.8484	5.264480
147.1250	753.9114	5.263547
147.1375	753.9732	5.262587
147.1458	754.0150	5.261938
147.1542	754.0570	5.261284
147.1667	754.1188	5.260247
147.1792	754.1825	5.259266
147.1875	754.2232	5.258614
147.1958	754.2658	5.257932
147.2083	754.3296	5.256950
147.2208	754.3910	5.256002
147.2292	754.4340	5.255371
147.2375	754.4729	5.254771
147.2500	754.5387	5.253874
147.2625	754.6009	5.252914
147.2708	754.6425	5.252312
147.2792	754.6847	5.251668
147.2917	754.7475	5.250688
147.3042	754.8094	5.249701
147.3125	754.8500	5.249088
147.3208	754.8938	5.248452
147.3292	754.9341	5.247810
147.3417	754.9976	5.246850
147.3542	755.0600	5.245824
147.3625	755.1010	5.245162
147.3708	755.1434	5.244480
147.3833	755.2060	5.243394
147.3958	755.2687	5.242334
147.4042	755.3080	5.241623
147.4125	755.3512	5.240903
147.4250	755.4139	5.239856
147.4375	755.4772	5.238876
147.4458	755.5195	5.238269
147.4542	755.5616	5.237628
147.4667	755.6220	5.236720
147.4792	755.6869	5.235720
147.4875	755.7274	5.235076
147.4958	755.7706	5.234446
147.5083	755.8320	5.233506
147.5208	755.8949	5.232554
147.5292	755.9372	5.231860
147.5375	755.9811	5.231194
147.5458	756.0196	5.230526
147.5584	756.0832	5.229590
147.5708	756.1439	5.228666
147.5792	756.1856	5.228027
147.5875	756.2297	5.227369
147.6000	756.2916	5.226415
147.6125	756.3534	5.225451
147.6208	756.3980	5.224810
147.6292	756.4392	5.224160
147.6416	756.4998	5.223130
147.6542	756.5626	5.222109
147.6625	756.6060	5.221424
147.6708	756.6503	5.220746
147.6834	756.7099	5.219716
147.6958	756.7702	5.218680
147.7042	756.8139	5.218000
147.7125	756.8551	5.217336
147.7250	756.9189	5.216350
147.7375	756.9800	5.215394
147.7458	757.0200	5.214782
147.7542	757.0631	5.214150
147.7625	757.1056	5.213490
147.7750	757.1745	5.212511
147.7875	757.2366	5.211538
147.7958	757.2788	5.210880
147.8042	757.3208	5.210243
147.8166	757.3813	5.209219
147.8292	757.4382	5.208244
147.8375	757.4790	5.207624
147.8458	757.5204	5.206996
147.8584	757.5840	5.206035
147.8708	757.6469	5.205066
147.8792	757.6949	5.204430
147.8875	757.7293	5.203762
147.9000	757.7934	5.202764
147.9125	757.8569	5.201722
147.9208	757.8978	5.201016
147.9292	757.9407	5.200310
147.9416	758.0012	5.199295
147.9542	758.0640	5.198339
147.9625	758.1068	5.197672
147.9708	758.1475	5.197044
147.9792	758.1870	5.196446
147.9917	758.2507	5.195498
148.0042	758.3142	5.194544
148.0125	758.3566	5.193914
148.0208	758.3985	5.193312
148.0333	758.4594	5.192378
148.0458	758.5235	5.191428
148.0542	758.5660	5.190757
148.0625	758.6054	5.190075
148.0750	758.6694	5.189062
148.0875	758.7320	5.188084
148.0958	758.7710	5.187454
148.1042	758.8126	5.186791
148.1167	758.8782	5.185727
148.1292	758.9468	5.184717
148.1375	758.9892	5.184062
148.1458	759.0270	5.183412
148.1583	759.0857	5.182419
148.1708	759.1497	5.181396
148.1792	759.1898	5.180696
148.1875	759.2329	5.180019
148.1958	759.2749	5.179365
148.2083	759.3360	5.178378
148.2208	759.3986	5.177429
148.2292	759.4400	5.176762
148.2375	759.4831	5.176084
148.2500	759.5464	5.175124
148.2625	759.6071	5.174144
148.2708	759.6506	5.173484
148.2792	759.6922	5.172848
148.2917	759.7546	5.171860
148.3042	759.8178	5.170852
148.3125	759.8594	5.170186
148.3208	759.9005	5.169544
148.3333	759.9630	5.168594
148.3458	760.0274	5.167650
148.3542	760.0672	5.167000
148.3625	760.1103	5.166340
148.3750	760.1722	5.165380
148.3875	760.2342	5.164381
148.3958	760.2778	5.163754
148.4042	760.3176	5.163113
148.4125	760.3608	5.162463
148.4250	760.4219	5.161469
148.4375	760.4850	5.160489
148.4458	760.5290	5.159848
148.4542	760.5696	5.159208
148.4667	760.6318	5.158282
148.4792	760.6947	5.157340
148.4875	760.7384	5.156703
148.4958	760.7788	5.156034
148.5083	760.8400	5.155056
148.5208	760.9028	5.154096
148.5292	760.9439	5.153436
148.5375	760.9844	5.152758
148.5500	761.0482	5.151730
148.5625	761.1120	5.150698
148.5708	761.1524	5.150026
148.5792	761.1930	5.149366
148.5917	761.2581	5.148356
148.6042	761.3191	5.147300
148.6125	761.3625	5.146617
148.6208	761.4040	5.145935
148.6292	761.4446	5.145262
148.6416	761.5069	5.144294
148.6542	761.5702	5.143324
148.6625	761.6130	5.142704
148.6708	761.6520	5.142084
148.6834	761.7212	5.141144
148.6958	761.7848	5.140178
148.7042	761.8268	5.139536
148.7125	761.8676	5.138889
148.7250	761.9301	5.137906
148.7375	761.9932	5.136956
148.7458	762.0349	5.136256
148.7542	762.0766	5.135564
148.7666	762.1386	5.134567
148.7792	762.2000	5.133569
148.7875	762.2430	5.132918
148.7958	762.2852	5.132241
148.8084	762.3428	5.131220
148.8208	762.4024	5.130190
148.8292	762.4440	5.129570
148.8375	762.4866	5.128924
148.8458	762.5330	5.128266
148.8584	762.5931	5.127310
148.8708	762.6548	5.126348
148.8792	762.6944	5.125712
148.8875	762.7371	5.125098
148.9000	762.8006	5.124125
148.9125	762.8616	5.123124
148.9208	762.9028	5.122441
148.9292	762.9462	5.121754
148.9416	763.0092	5.120750
148.9542	763.0706	5.119728
148.9625	763.1132	5.119060
148.9708	763.1549	5.118396
148.9834	763.2179	5.117396
148.9958	763.2796	5.116424
149.0042	763.3243	5.115787
149.0125	763.3707	5.115176
149.0250	763.4321	5.114262
149.0375	763.4941	5.113307
149.0458	763.5329	5.112668
149.0542	763.5724	5.112028
149.0625	763.6153	5.111374
149.0750	763.6762	5.110344
149.0875	763.7394	5.109360
149.0958	763.7812	5.108684
149.1042	763.8218	5.107962
149.1167	763.8853	5.106938
149.1292	763.9468	5.105940
149.1375	763.9878	5.105243
149.1458	764.0288	5.104578
149.1583	764.0925	5.103610
149.1708	764.1570	5.102572
149.1792	764.1988	5.101904
149.1875	764.2376	5.101279
149.2000	764.3015	5.100318
149.2125	764.3647	5.099352
149.2208	764.4071	5.098709
149.2292	764.4460	5.098044
149.2417	764.5101	5.097026
149.2542	764.5738	5.096026
149.2625	764.6164	5.095338
149.2708	764.6584	5.094609
149.2792	764.6995	5.093883
149.2917	764.7628	5.092880
149.3042	764.8246	5.091872
149.3125	764.8661	5.091215
149.3208	764.9094	5.090550
149.3333	764.9714	5.089604
149.3458	765.0344	5.088688
149.3542	765.0770	5.088101
149.3625	765.1178	5.087494
149.3750	765.1796	5.086547
149.3875	765.2418	5.085605
149.3958	765.2840	5.084966
149.4042	765.3261	5.084338
149.4167	765.3888	5.083340
149.4292	765.4522	5.082343
149.4375	765.4926	5.081675
149.4458	765.5328	5.080996
149.4583	765.5986	5.079929
149.4708	765.6610	5.078922
149.4792	765.7020	5.078266
149.4875	765.7460	5.077606
149.4958	765.7852	5.076946
149.5083	765.8491	5.075936
149.5208	765.9121	5.074922
149.5292	765.9547	5.074278
149.5375	765.9946	5.073653
149.5500	766.0575	5.072647
149.5625	766.1201	5.071606
149.5708	766.1626	5.070958
149.5792	766.2038	5.070328
149.5917	766.2669	5.069394
149.6042	766.3288	5.068422
149.6125	766.3684	5.067776
149.6208	766.4136	5.067152
149.6333	766.4747	5.066191
149.6458	766.5381	5.065225
149.6542	766.5800	5.064532
149.6625	766.6230	5.063858
149.6750	766.6832	5.062860
149.6875	766.7462	5.061871
149.6958	766.7893	5.061188
149.7042	766.8295	5.060508
149.7125	766.8709	5.059860
149.7250	766.9349	5.058932
149.7375	766.9966	5.058028
149.7458	767.0378	5.057389
149.7542	767.0795	5.056730
149.7666	767.1430	5.055782
149.7792	767.2043	5.054850
149.7875	767.2541	5.054196
149.7958	767.2954	5.053504
149.8084	767.3509	5.052435
149.8208	767.4152	5.051416
149.8292	767.4570	5.050708
149.8375	767.4990	5.050064
149.8500	767.5598	5.049096
149.8625	767.6230	5.048083
149.8708	767.6640	5.047433
149.8792	767.7069	5.046808
149.8916	767.7690	5.045838
149.9042	767.8331	5.044840
149.9125	767.8720	5.044217
149.9208	767.9150	5.043578
149.9292	767.9553	5.042891
149.9416	768.0179	5.041930
149.9542	768.0828	5.040960
149.9625	768.1243	5.040284
149.9708	768.1650	5.039642
149.9834	768.2280	5.038664
149.9958	768.2905	5.037686
150.0042	768.3316	5.036996
150.0125	768.3740	5.036274
150.0250	768.4358	5.035234
150.0375	768.5000	5.034224
150.0458	768.5393	5.033578
150.0542	768.5821	5.032930
150.0666	768.6465	5.031974
150.0792	768.7090	5.031015
150.0875	768.7500	5.030380
150.0958	768.7924	5.029770
150.1084	768.8543	5.028830
150.1208	768.9160	5.027874
150.1292	768.9603	5.027219
150.1375	768.9980	5.026511
150.1458	769.0413	5.025818
150.1583	769.1040	5.024820
150.1708	769.1668	5.023788
150.1792	769.2084	5.023113
150.1875	769.2486	5.022472
150.2000	769.3114	5.021532
150.2125	769.3753	5.020562
150.2208	769.4151	5.019947
150.2292	769.4568	5.019332
150.2417	769.5197	5.018348
150.2542	769.5842	5.017384
150.2625	769.6259	5.016758
150.2708	769.6660	5.016104
150.2833	769.7320	5.015048
150.2958	769.7978	5.013997
150.3042	769.8389	5.013361
150.3125	769.8800	5.012666
150.3250	769.9438	5.011657
150.3375	770.0056	5.010669
150.3458	770.0475	5.010016
150.3542	770.0897	5.009367
150.3625	770.1257	5.008721
150.3750	770.1876	5.007794
150.3875	770.2493	5.006828
150.3958	770.2919	5.006206
150.4042	770.3331	5.005560
150.4167	770.3960	5.004617
150.4292	770.4566	5.003624
150.4375	770.4992	5.002936
150.4458	770.5430	5.002291
150.4583	770.6044	5.001331
150.4708	770.6647	5.000350
150.4792	770.7087	4.999687
150.4875	770.7501	4.999048
150.5000	770.8132	4.998035
150.5125	770.8755	4.997066
150.5208	770.9165	4.996433
150.5292	770.9589	4.995776
150.5417	771.0208	4.994750
150.5542	771.0878	4.993694
150.5625	771.1328	4.992997
150.5708	771.1720	4.992303
150.5792	771.2156	4.991663
150.5917	771.2779	4.990640
150.6042	771.3406	4.989610
150.6125	771.3837	4.988940
150.6208	771.4231	4.988296
150.6333	771.4864	4.987372
150.6458	771.5495	4.986446
150.6542	771.5897	4.985817
150.6625	771.6319	4.985156
150.6750	771.6946	4.984222
150.6875	771.7516	4.983234
150.6958	771.7905	4.982538
150.7042	771.8342	4.981863
150.7167	771.8954	4.980847
150.7292	771.9586	4.979812
150.7375	771.9989	4.979120
150.7458	772.0410	4.978452
150.7583	772.1038	4.977416
150.7708	772.1679	4.976436
150.7792	772.2071	4.975805
150.7875	772.2500	4.975153
150.7958	772.2926	4.974498
150.8084	772.3536	4.973561
150.8208	772.4168	4.972600
150.8292	772.4579	4.971928
150.8375	772.5005	4.971269
150.8500	772.5626	4.970290
150.8625	772.6254	4.969306
150.8708	772.6682	4.968645
150.8792	772.7088	4.967985
150.8916	772.7720	4.967035
150.9042	772.8351	4.966120
150.9125	772.8766	4.965504
150.9208	772.9194	4.964912
150.9334	772.9866	4.963970
150.9458	773.0499	4.963020
150.9542	773.0934	4.962384
150.9625	773.1347	4.961728
150.9750	773.1970	4.960734
150.9875	773.2599	4.959720
150.9958	773.3014	4.959080
151.0042	773.3422	4.958426
151.0125	773.3856	4.957747
151.0250	773.4422	4.956775
151.0375	773.5024	4.955762
151.0458	773.5434	4.955096
151.0542	773.5845	4.954396
151.0666	773.6469	4.953388
151.0792	773.7109	4.952397
151.0875	773.7530	4.951746
151.0958	773.7944	4.951101
151.1084	773.8642	4.950137
151.1208	773.9275	4.949200
151.1292	773.9666	4.948580
151.1375	774.0102	4.947994
151.1500	774.0651	4.947040
151.1625	774.1285	4.946070
151.1708	774.1700	4.945407
151.1792	774.2125	4.944765
151.1916	774.2756	4.943790
151.2042	774.3374	4.942824
151.2125	774.3801	4.942172
151.2208	774.4205	4.941496
151.2292	774.4632	4.940852
151.2417	774.5262	4.939881
151.2542	774.5876	4.938858
151.2625	774.6294	4.938182
151.2708	774.6730	4.937580
151.2833	774.7350	4.936567
151.2958	774.7970	4.935570
151.3042	774.8470	4.934891
151.3125	774.8812	4.934207
151.3250	774.9440	4.933167
151.3375	775.0074	4.932192
151.3458	775.0485	4.931534
151.3542	775.0892	4.930798
151.3667	775.1549	4.929848
151.3792	775.2162	4.928881
151.3875	775.2579	4.928261
151.3958	775.2993	4.927624
151.4083	775.3624	4.926708
151.4208	775.4238	4.925756
151.4292	775.4657	4.925140
151.4375	775.5093	4.924530
151.4458	775.5500	4.923859
151.4583	775.6129	4.922883
151.4708	775.6766	4.921906
151.4792	775.7160	4.921204
151.4875	775.7597	4.920480
151.5000	775.8213	4.919436
151.5125	775.8832	4.918354
151.5208	775.9268	4.917636
151.5292	775.9690	4.916937
151.5417	776.0310	4.915878
151.5542	776.0945	4.914836
151.5625	776.1353	4.914220
151.5708	776.1761	4.913639
151.5833	776.2389	4.912724
151.5958	776.3024	4.911820
151.6042	776.3440	4.911202
151.6125	776.3849	4.910583
151.6250	776.4490	4.909652
151.6375	776.5095	4.908699
151.6458	776.5522	4.908048
151.6542	776.5960	4.907372
151.6625	776.6356	4.906682
151.6750	776.6980	4.905682
151.6875	776.7651	4.904710
151.6958	776.8025	4.904062
151.7042	776.8435	4.903426
151.7167	776.9071	4.902469
151.7292	776.9696	4.901526
151.7375	777.0090	4.900918
151.7458	777.0520	4.900287
151.7583	777.1155	4.899296
151.7708	777.1778	4.898320
151.7792	777.2203	4.897668
151.7875	777.2622	4.896996
151.8000	777.3251	4.895962
151.8125	777.3863	4.894868
151.8208	777.4290	4.894122
151.8292	777.4728	4.893436
151.8417	777.5338	4.892442
151.8542	777.5958	4.891406
151.8625	777.6404	4.890717
151.8708	777.6806	4.890061
151.8792	777.7212	4.889420
151.8916	777.7847	4.888461
151.9042	777.8466	4.887522
151.9125	777.8900	4.886859
151.9208	777.9310	4.886162
151.9334	777.9939	4.885123
151.9458	778.0580	4.884130
151.9542	778.0982	4.883474
151.9625	778.1398	4.882798
151.9750	778.2018	4.881836
151.9875	778.2656	4.880883
151.9958	778.3054	4.880252
152.0042	778.3476	4.879668
152.0166	778.4125	4.878805
152.0292	778.4712	4.877848
152.0375	778.5151	4.877182
152.0458	778.5572	4.876574
152.0584	778.6204	4.875660
152.0708	778.6796	4.874702
152.0792	778.7238	4.874072
152.0875	778.7650	4.873402
152.0958	778.8066	4.872717
152.1084	778.8695	4.871723
152.1208	778.9326	4.870748
152.1292	778.9735	4.870040
152.1375	779.0159	4.869326
152.1500	779.0784	4.868329
152.1625	779.1425	4.867300
152.1708	779.1851	4.866640
152.1792	779.2239	4.865989
152.1916	779.2876	4.865050
152.2042	779.3504	4.864100
152.2125	779.3910	4.863496
152.2208	779.4355	4.862862
152.2334	779.4957	4.861877
152.2458	779.5595	4.860862
152.2542	779.6007	4.860212
152.2625	779.6413	4.859551
152.2750	779.7038	4.858568
152.2875	779.7664	4.857556
152.2958	779.8092	4.856895
152.3042	779.8499	4.856252
152.3125	779.8924	4.855597
152.3250	779.9542	4.854682
152.3375	780.0194	4.853744
152.3458	780.0584	4.853120
152.3542	780.1038	4.852496
152.3667	780.1636	4.851563
152.3792	780.2268	4.850609
152.3875	780.2663	4.849960
152.3958	780.3099	4.849318
152.4083	780.3730	4.848336
152.4208	780.4360	4.847361
152.4292	780.4785	4.846716
152.4375	780.5161	4.846042
152.4500	780.5812	4.845000
152.4625	780.6431	4.843990
152.4708	780.6866	4.843336
152.4792	780.7262	4.842680
152.4917	780.7890	4.841686
152.5042	780.8513	4.840690
152.5125	780.8943	4.840013
152.5208	780.9340	4.839351
152.5292	780.9785	4.838724
152.5417	781.0407	4.837787
152.5542	781.1020	4.836753
152.5625	781.1447	4.836049
152.5708	781.1847	4.835399
152.5833	781.2498	4.834419
152.5958	781.3119	4.833398
152.6042	781.3518	4.832702
152.6125	781.3955	4.832031
152.6250	781.4580	4.831032
152.6375	781.5215	4.830063
152.6458	781.5632	4.829402
152.6542	781.6054	4.828731
152.6667	781.6666	4.827740
152.6792	781.7299	4.826762
152.6875	781.7718	4.826166
152.6958	781.8118	4.825574
152.7083	781.8750	4.824586
152.7208	781.9388	4.823636
152.7292	781.9781	4.823016
152.7375	782.0215	4.822351
152.7458	782.0640	4.821685
152.7583	782.1246	4.820743
152.7708	782.1851	4.819742
152.7792	782.2348	4.819012
152.7875	782.2726	4.818340
152.8000	782.3347	4.817325
152.8125	782.3950	4.816306
152.8208	782.4403	4.815640
152.8292	782.4809	4.814990
152.8417	782.5428	4.814000
152.8542	782.6039	4.813012
152.8625	782.6466	4.812383
152.8708	782.6968	4.811757
152.8833	782.7550	4.810815
152.8958	782.8145	4.809874
152.9042	782.8570	4.809254
152.9125	782.8972	4.808590
152.9250	782.9609	4.807591
152.9375	783.0236	4.806642
152.9458	783.0649	4.806010
152.9542	783.1062	4.805342
152.9625	783.1488	4.804680
152.9750	783.2102	4.803769
152.9875	783.2741	4.802752
152.9958	783.3150	4.802060
153.0042	783.3556	4.801426
153.0166	783.4185	4.800421
153.0292	783.4819	4.799385
153.0375	783.5259	4.798706
153.0458	783.5650	4.798007
153.0584	783.6272	4.796932
153.0708	783.6912	4.795959
153.0792	783.7405	4.795333
153.0875	783.7775	4.794641
153.1000	783.8380	4.793681
153.1125	783.9007	4.792746
153.1208	783.9410	4.792117
153.1292	783.9834	4.791510
153.1416	784.0455	4.790587
153.1542	784.1093	4.789683
153.1625	784.1488	4.789082
153.1708	784.1916	4.788510
153.1792	784.2325	4.787857
153.1916	784.2969	4.786875
153.2042	784.3586	4.785912
153.2125	784.4006	4.785270
153.2208	784.4414	4.784613
153.2334	784.5055	4.783578
153.2458	784.5694	4.782570
153.2542	784.6075	4.781884
153.2625	784.6520	4.781230
153.2750	784.7134	4.780240
153.2875	784.7751	4.779292
153.2958	784.8174	4.778650
153.3042	784.8578	4.778020
153.3166	784.9214	4.777037
153.3292	784.9860	4.776036
153.3375	785.0260	4.775359
153.3458	785.0660	4.774696
153.3584	785.1306	4.773688
153.3708	785.1934	4.772609
153.3792	785.2359	4.771898
153.3875	785.2774	4.771178
153.3958	785.3206	4.770476
153.4083	785.3824	4.769500
153.4208	785.4438	4.768521
153.4292	785.4868	4.767908
153.4375	785.5294	4.767289
153.4500	785.5913	4.766373
153.4625	785.6549	4.765490
153.4708	785.6960	4.764914
153.4792	785.7386	4.764347
153.4917	785.7994	4.763445
153.5042	785.8630	4.762530
153.5125	785.9055	4.761877
153.5208	785.9456	4.761224
153.5333	786.0078	4.760270
153.5458	786.0712	4.759275
153.5542	786.1113	4.758564
153.5625	786.1550	4.757866
153.5750	786.2172	4.756825
153.5875	786.2795	4.755820
153.5958	786.3230	4.755158
153.6042	786.3634	4.754496
153.6125	786.4050	4.753844
153.6250	786.4678	4.752841
153.6375	786.5278	4.751938
153.6458	786.5743	4.751350
153.6542	786.6140	4.750700
153.6667	786.6762	4.749731
153.6792	786.7400	4.748824
153.6875	786.7813	4.748219
153.6958	786.8208	4.747585
153.7083	786.8840	4.746626
153.7208	786.9462	4.745632
153.7292	786.9897	4.744950
153.7375	787.0306	4.744304
153.7500	787.0978	4.743310
153.7625	787.1626	4.742266
153.7708	787.2019	4.741565
153.7792	787.2390	4.740914
153.7917	787.3025	4.739978
153.8042	787.3640	4.739011
153.8125	787.4101	4.738368
153.8208	787.4548	4.737728
153.8292	787.4952	4.737084
153.8417	787.5587	4.736087
153.8542	787.6207	4.735121
153.8625	787.6634	4.734456
153.8708	787.7054	4.733803
153.8833	787.7650	4.732804
153.8958	787.8289	4.731826
153.9042	787.8700	4.731153
153.9125	787.9103	4.730447
153.9250	787.9740	4.729463
153.9375	788.0300	4.728452
153.9458	788.0738	4.727788
153.9542	788.1148	4.727123
153.9667	788.1776	4.726084
153.9792	788.2421	4.725043
153.9875	788.2812	4.724367
153.9958	788.3250	4.723762
154.0083	788.3855	4.722824
154.0208	788.4530	4.721854
154.0292	788.4888	4.721210
154.0375	788.5321	4.720537
154.0458	788.5720	4.719884
154.0584	788.6347	4.718937
154.0708	788.6978	4.717996
154.0792	788.7387	4.717354
154.0875	788.7799	4.716675
154.1000	788.8441	4.715728
154.1125	788.9068	4.714778
154.1208	788.9464	4.714136
154.1292	788.9900	4.713515
154.1416	789.0525	4.712570
154.1542	789.1153	4.711620
154.1625	789.1568	4.710964
154.1708	789.1991	4.710312
154.1834	789.2618	4.709306
154.1958	789.3238	4.708302
154.2042	789.3658	4.707642
154.2125	789.4089	4.706993
154.2250	789.4714	4.706029
154.2375	789.5322	4.705050
154.2458	789.5742	4.704393
154.2542	789.6169	4.703743
154.2625	789.6568	4.703101
154.2750	789.7212	4.702122
154.2875	789.7824	4.701152
154.2958	789.8266	4.700524
154.3042	789.8666	4.699882
154.3166	789.9304	4.698924
154.3292	789.9926	4.697989
154.3375	790.0337	4.697300
154.3458	790.0760	4.696629
154.3584	790.1397	4.695658
154.3708	790.2015	4.694676
154.3792	790.2432	4.694009
154.3875	790.2870	4.693352
154.4000	790.3476	4.692381
154.4125	790.4100	4.691388
154.4208	790.4520	4.690802
154.4292	790.4953	4.690200
154.4416	790.5576	4.689210
154.4542	790.6203	4.688220
154.4625	790.6616	4.687578
154.4708	790.7053	4.686926
154.4792	790.7434	4.686274
154.4917	790.8084	4.685277
154.5042	790.8752	4.684231
154.5125	790.9176	4.683520
154.5208	790.9606	4.682877
154.5333	791.0225	4.681898
154.5458	791.0843	4.680914
154.5542	791.1280	4.680269
154.5625	791.1699	4.679610
154.5750	791.2306	4.678650
154.5875	791.2936	4.677740
154.5958	791.3337	4.677152
154.6042	791.3746	4.676506
154.6167	791.4370	4.675561
154.6292	791.5000	4.674590
154.6375	791.5434	4.673908
154.6458	791.5826	4.673254
154.6583	791.6464	4.672306
154.6708	791.7087	4.671321
154.6792	791.7511	4.670630
154.6875	791.7924	4.669961
154.6958	791.8338	4.669292
154.7083	791.8969	4.668278
154.7208	791.9578	4.667324
154.7292	791.9942	4.666672
154.7375	792.0355	4.665934
154.7500	792.0984	4.664910
154.7625	792.1597	4.663959
154.7708	792.2016	4.663287
154.7792	792.2420	4.662637
154.7917	792.3061	4.661650
154.8042	792.3705	4.660648
154.8125	792.4097	4.659984
154.8208	792.4540	4.659372
154.8333	792.5157	4.658435
154.8458	792.5765	4.657463
154.8542	792.6195	4.656848
154.8625	792.6610	4.656210
154.8750	792.7234	4.655226
154.8875	792.7863	4.654184
154.8958	792.8266	4.653496
154.9042	792.8702	4.652796
154.9125	792.9091	4.652104
154.9250	792.9746	4.651052
154.9375	793.0376	4.650020
154.9458	793.0776	4.649364
154.9542	793.1204	4.648767
154.9667	793.1832	4.647861
154.9792	793.2457	4.646936
154.9875	793.2894	4.646324
154.9958	793.3292	4.645690
155.0083	793.3922	4.644729
155.0208	793.4574	4.643782
155.0292	793.4972	4.643110
155.0375	793.5403	4.642410
155.0500	793.6040	4.641476
155.0625	793.6704	4.640554
155.0708	793.7125	4.639926
155.0792	793.7550	4.639304
155.0917	793.8181	4.638378
155.1042	793.8798	4.637461
155.1125	793.9200	4.636872
155.1208	793.9560	4.636248
155.1292	793.9966	4.635542
155.1416	794.0599	4.634556
155.1542	794.1248	4.633578
155.1625	794.1650	4.632930
155.1708	794.2074	4.632296
155.1834	794.2702	4.631316
155.1958	794.3319	4.630316
155.2042	794.3735	4.629679
155.2125	794.4155	4.629083
155.2250	794.4790	4.628088
155.2375	794.5403	4.627090
155.2458	794.5838	4.626456
155.2542	794.6234	4.625798
155.2666	794.6871	4.624784
155.2792	794.7516	4.623772
155.2875	794.7920	4.623146
155.2958	794.8325	4.622508
155.3084	794.8960	4.621545
155.3208	794.9599	4.620616
155.3292	795.0010	4.619976
155.3375	795.0426	4.619317
155.3458	795.0839	4.618668
155.3584	795.1474	4.617730
155.3708	795.2089	4.616730
155.3792	795.2569	4.616050
155.3875	795.2928	4.615418
155.4000	795.3553	4.614453
155.4125	795.4174	4.613454
155.4208	795.4588	4.612814
155.4292	795.5018	4.612182
155.4416	795.5632	4.611191
155.4542	795.6264	4.610194
155.4625	795.6676	4.609521
155.4708	795.7113	4.608856
155.4834	795.7732	4.607889
155.4958	795.8350	4.606883
155.5042	795.8770	4.606224
155.5125	795.9192	4.605556
155.5250	795.9820	4.604598
155.5375	796.0445	4.603679
155.5458	796.0856	4.603074
155.5542	796.1272	4.602415
155.5625	796.1718	4.601741
155.5750	796.2331	4.600816
155.5875	796.2972	4.599858
155.5958	796.3374	4.599220
155.6042	796.3794	4.598555
155.6167	796.4411	4.597568
155.6292	796.5032	4.596541
155.6375	796.5456	4.595856
155.6458	796.5866	4.595172
155.6583	796.6507	4.594162
155.6708	796.7116	4.593240
155.6792	796.7531	4.592606
155.6875	796.7950	4.591984
155.7000	796.8587	4.591004
155.7125	796.9201	4.590054
155.7208	796.9632	4.589437
155.7292	797.0025	4.588809
155.7417	797.0679	4.587870
155.7542	797.1308	4.586914
155.7625	797.1712	4.586254
155.7708	797.2142	4.585627
155.7792	797.2547	4.584972
155.7917	797.3174	4.583988
155.8042	797.3793	4.583012
155.8125	797.4203	4.582344
155.8208	797.4634	4.581684
155.8333	797.5250	4.580630
155.8458	797.5890	4.579611
155.8542	797.6303	4.578938
155.8625	797.6712	4.578290
155.8750	797.7339	4.577237
155.8875	797.7974	4.576238
155.8958	797.8394	4.575558
155.9042	797.8806	4.574894
155.9167	797.9439	4.574004
155.9292	798.0072	4.573066
155.9375	798.0464	4.572426
155.9458	798.0900	4.571789
155.9583	798.1515	4.570897
155.9708	798.2149	4.569957
155.9792	798.2572	4.569348
155.9875	798.2966	4.568722
155.9958	798.3381	4.568046
156.0083	798.4024	4.567084
156.0208	798.4649	4.566089
156.0292	798.5064	4.565390
156.0375	798.5491	4.564720
156.0500	798.6109	4.563762
156.0625	798.6730	4.562812
156.0708	798.7142	4.562164
156.0792	798.7576	4.561474
156.0917	798.8210	4.560482
156.1042	798.8894	4.559500
156.1125	798.9232	4.558902
156.1208	798.9660	4.558310
156.1333	799.0292	4.557344
156.1458	799.0903	4.556335
156.1542	799.1313	4.555683
156.1625	799.1747	4.555060
