"Time (min)"	"Temperature (°C)"	"Weight (mg)"
7.479166	92.90132	20.04107
7.487500	92.98574	20.04054
7.495834	93.06788	20.03998
7.504166	93.14887	20.03934
7.512500	93.22992	20.03874
7.520834	93.31488	20.03817
7.529166	93.40203	20.03761
7.537500	93.48311	20.03705
7.545832	93.56554	20.03648
7.554168	93.65142	20.03591
7.562500	93.73261	20.03534
7.570832	93.81806	20.03476
7.579168	93.90439	20.03417
7.587500	93.98758	20.03364
7.595834	94.07353	20.03308
7.604166	94.15374	20.03250
7.612500	94.23746	20.03192
7.620834	94.32304	20.03134
7.629166	94.40528	20.03076
7.637500	94.48968	20.03016
7.645834	94.57226	20.02958
7.654166	94.65570	20.02899
7.662500	94.74001	20.02838
7.670832	94.82187	20.02780
7.679168	94.90691	20.02721
7.687500	94.99312	20.02660
7.695832	95.07405	20.02599
7.704168	95.15679	20.02540
7.712500	95.24234	20.02479
7.720834	95.32609	20.02421
7.729166	95.40899	20.02358
7.737500	95.49288	20.02294
7.745834	95.57699	20.02236
7.754166	95.66226	20.02178
7.762500	95.74625	20.02118
7.770834	95.83165	20.02056
7.779166	95.91203	20.01996
7.787500	95.99962	20.01935
7.795832	96.08155	20.01877
7.804168	96.16431	20.01818
7.812500	96.25019	20.01762
7.820832	96.33059	20.01708
7.829168	96.41822	20.01652
7.837500	96.49859	20.01592
7.845834	96.58380	20.01533
7.854166	96.66816	20.01477
7.862500	96.75592	20.01420
7.870834	96.83749	20.01361
7.879166	96.92034	20.01302
7.887500	97.00548	20.01242
7.895834	97.09119	20.01185
7.904166	97.17420	20.01122
7.912500	97.25908	20.01058
7.920832	97.33595	20.01000
7.929168	97.42257	20.00936
7.937500	97.50480	20.00872
7.945832	97.59257	20.00811
7.954168	97.67588	20.00749
7.962500	97.75825	20.00687
7.970834	97.84386	20.00620
7.979166	97.92481	20.00552
7.987500	98.01186	20.00491
7.995834	98.09453	20.00428
8.004166	98.17814	20.00362
8.012500	98.26351	20.00300
8.020832	98.34532	20.00239
8.029166	98.42658	20.00176
8.037500	98.51456	20.00115
8.045834	98.59368	20.00056
8.054168	98.68084	20.00002
8.062500	98.76434	19.99948
8.070832	98.84699	19.99892
8.079166	98.93072	19.99838
8.087500	99.01549	19.99782
8.095834	99.09922	19.99726
8.104168	99.18176	19.99671
8.112500	99.26616	19.99613
8.120834	99.35430	19.99554
8.129166	99.43686	19.99491
8.137500	99.51616	19.99429
8.145832	99.60147	19.99365
8.154166	99.68543	19.99301
8.162500	99.77059	19.99240
8.170834	99.85455	19.99180
8.179168	99.94081	19.99119
8.187500	100.0212	19.99060
8.195832	100.1062	19.99000
8.204166	100.1902	19.98939
8.212500	100.2719	19.98879
8.220834	100.3585	19.98820
8.229168	100.4432	19.98761
8.237500	100.5273	19.98702
8.245834	100.6118	19.98641
8.254166	100.6950	19.98579
8.262500	100.7789	19.98517
8.270832	100.8642	19.98454
8.279166	100.9477	19.98392
8.287500	101.0329	19.98334
8.295834	101.1151	19.98273
8.304168	101.2000	19.98212
8.312500	101.2843	19.98152
8.320832	101.3676	19.98092
8.329166	101.4487	19.98032
8.337500	101.5357	19.97974
8.345834	101.6175	19.97915
8.354168	101.7034	19.97857
8.362500	101.7824	19.97796
8.370834	101.8651	19.97734
8.379166	101.9512	19.97673
8.387500	102.0363	19.97612
8.395832	102.1221	19.97550
8.404166	102.2047	19.97488
8.412500	102.2916	19.97425
8.420834	102.3721	19.97359
8.429168	102.4602	19.97296
8.437500	102.5412	19.97235
8.445832	102.6249	19.97174
8.454166	102.7119	19.97116
8.462500	102.7938	19.97056
8.470834	102.8792	19.96995
8.479168	102.9624	19.96934
8.487500	103.0476	19.96875
8.495834	103.1313	19.96816
8.504166	103.2134	19.96757
8.512500	103.2992	19.96694
8.520832	103.3817	19.96631
8.529166	103.4622	19.96568
8.537500	103.5490	19.96504
8.545834	103.6331	19.96442
8.554168	103.7161	19.96381
8.562500	103.8013	19.96322
8.570832	103.8870	19.96261
8.579166	103.9735	19.96199
8.587500	104.0552	19.96139
8.595834	104.1382	19.96080
8.604168	104.2223	19.96018
8.612500	104.3060	19.95956
8.620834	104.3904	19.95894
8.629166	104.4721	19.95831
8.637500	104.5565	19.95768
8.645832	104.6414	19.95703
8.654166	104.7269	19.95639
8.662500	104.8095	19.95579
8.670834	104.8963	19.95516
8.679168	104.9789	19.95451
8.687500	105.0621	19.95390
8.695832	105.1474	19.95328
8.704166	105.2326	19.95266
8.712500	105.3144	19.95205
8.720834	105.4001	19.95144
8.729168	105.4852	19.95081
8.737500	105.5665	19.95016
8.745834	105.6515	19.94951
8.754166	105.7369	19.94887
8.762500	105.8188	19.94825
8.770832	105.9067	19.94763
8.779166	105.9904	19.94702
8.787500	106.0711	19.94640
8.795834	106.1555	19.94575
8.804168	106.2399	19.94511
8.812500	106.3213	19.94450
8.820832	106.4072	19.94391
8.829166	106.4928	19.94333
8.837500	106.5746	19.94275
8.845834	106.6608	19.94215
8.854168	106.7450	19.94155
8.862500	106.8290	19.94094
8.870834	106.9169	19.94034
8.879166	106.9975	19.93973
8.887500	107.0827	19.93912
8.895832	107.1648	19.93848
8.904166	107.2475	19.93784
8.912500	107.3357	19.93719
8.920834	107.4174	19.93652
8.929168	107.5014	19.93588
8.937500	107.5841	19.93524
8.945832	107.6695	19.93458
8.954166	107.7532	19.93391
8.962500	107.8405	19.93326
8.970834	107.9222	19.93263
8.979168	108.0057	19.93203
8.987500	108.0923	19.93142
8.995834	108.1742	19.93082
9.004166	108.2609	19.93025
9.012500	108.3453	19.92966
9.020832	108.4285	19.92904
9.029166	108.5131	19.92841
9.037500	108.5951	19.92781
9.045834	108.6822	19.92720
9.054168	108.7652	19.92655
9.062500	108.8496	19.92591
9.070832	108.9337	19.92526
9.079166	109.0175	19.92462
9.087500	109.1022	19.92398
9.095834	109.1879	19.92330
9.104168	109.2713	19.92267
9.112500	109.3551	19.92206
9.120834	109.4387	19.92143
9.129166	109.5217	19.92080
9.137500	109.6074	19.92019
9.145832	109.6888	19.91956
9.154166	109.7724	19.91893
9.162500	109.8574	19.91826
9.170834	109.9409	19.91760
9.179168	110.0254	19.91695
9.187500	110.1104	19.91628
9.195832	110.1971	19.91563
9.204166	110.2785	19.91497
9.212500	110.3641	19.91434
9.220834	110.4469	19.91373
9.229168	110.5307	19.91314
9.237500	110.6133	19.91250
9.245834	110.6980	19.91191
9.254166	110.7831	19.91130
9.262500	110.8689	19.91068
9.270832	110.9517	19.91007
9.279166	111.0359	19.90945
9.287500	111.1221	19.90883
9.295834	111.2066	19.90821
9.304168	111.2859	19.90754
9.312500	111.3700	19.90688
9.320832	111.4579	19.90625
9.329166	111.5395	19.90561
9.337500	111.6247	19.90500
9.345834	111.7086	19.90438
9.354168	111.7957	19.90375
9.362500	111.8774	19.90312
9.370834	111.9638	19.90250
9.379166	112.0501	19.90185
9.387500	112.1299	19.90126
9.395832	112.2158	19.90065
9.404166	112.3020	19.90002
9.412500	112.3838	19.89940
9.420834	112.4697	19.89876
9.429168	112.5540	19.89814
9.437500	112.6405	19.89753
9.445832	112.7218	19.89692
9.454166	112.8044	19.89629
9.462500	112.8915	19.89566
9.470834	112.9734	19.89503
9.479168	113.0603	19.89438
9.487500	113.1452	19.89376
9.495834	113.2278	19.89314
9.504166	113.3103	19.89249
9.512500	113.3960	19.89185
9.520832	113.4807	19.89122
9.529166	113.5655	19.89058
9.537500	113.6504	19.88996
9.545834	113.7364	19.88933
9.554168	113.8174	19.88866
9.562500	113.9028	19.88801
9.570832	113.9837	19.88737
9.579166	114.0703	19.88673
9.587500	114.1515	19.88612
9.595834	114.2380	19.88550
9.604168	114.3211	19.88488
9.612500	114.4071	19.88422
9.620834	114.4902	19.88355
9.629166	114.5758	19.88292
9.637500	114.6583	19.88229
9.645832	114.7425	19.88166
9.654166	114.8257	19.88100
9.662500	114.9104	19.88035
9.670834	114.9964	19.87968
9.679168	115.0788	19.87906
9.687500	115.1648	19.87846
9.695832	115.2502	19.87789
9.704166	115.3314	19.87732
9.712500	115.4176	19.87668
9.720834	115.5037	19.87606
9.729168	115.5875	19.87547
9.737500	115.6690	19.87488
9.745834	115.7540	19.87430
9.754166	115.8398	19.87370
9.762500	115.9192	19.87305
9.770832	116.0086	19.87236
9.779166	116.0875	19.87167
9.787500	116.1732	19.87101
9.795834	116.2606	19.87037
9.804168	116.3462	19.86972
9.812500	116.4271	19.86906
9.820832	116.5109	19.86839
9.829166	116.5956	19.86772
9.837500	116.6838	19.86705
9.845834	116.7659	19.86639
9.854168	116.8515	19.86578
9.862500	116.9345	19.86520
9.870834	117.0191	19.86459
9.879166	117.1013	19.86398
9.887500	117.1879	19.86337
9.895832	117.2721	19.86274
9.904166	117.3566	19.86206
9.912500	117.4401	19.86139
9.920834	117.5238	19.86078
9.929168	117.6069	19.86018
9.937500	117.6906	19.85950
9.945832	117.7757	19.85883
9.954166	117.8624	19.85821
9.962500	117.9464	19.85758
9.970834	118.0297	19.85691
9.979168	118.1125	19.85628
9.987500	118.1975	19.85573
9.995834	118.2798	19.85516
10.00417	118.3669	19.85453
10.01250	118.4498	19.85387
10.02083	118.5354	19.85326
10.02917	118.6191	19.85264
10.03750	118.7017	19.85196
10.04583	118.7848	19.85130
10.05417	118.8743	19.85069
10.06250	118.9557	19.85004
10.07083	119.0390	19.84931
10.07917	119.1274	19.84861
10.08750	119.2090	19.84795
10.09583	119.2923	19.84729
10.10417	119.3762	19.84664
10.11250	119.4635	19.84598
10.12083	119.5444	19.84534
10.12917	119.6344	19.84472
10.13750	119.7168	19.84407
10.14583	119.7991	19.84346
10.15417	119.8844	19.84290
10.16250	119.9710	19.84233
10.17083	120.0504	19.84174
10.17917	120.1378	19.84117
10.18750	120.2221	19.84055
10.19583	120.3067	19.83994
10.20417	120.3881	19.83932
10.21250	120.4769	19.83873
10.22083	120.5604	19.83811
10.22917	120.6430	19.83749
10.23750	120.7275	19.83684
10.24583	120.8130	19.83617
10.25417	120.8964	19.83550
10.26250	120.9815	19.83481
10.27083	121.0629	19.83417
10.27917	121.1467	19.83354
10.28750	121.2325	19.83289
10.29583	121.3152	19.83218
10.30417	121.4025	19.83151
10.31250	121.4868	19.83090
10.32083	121.5711	19.83026
10.32917	121.6557	19.82964
10.33750	121.7384	19.82902
10.34583	121.8222	19.82838
10.35417	121.9078	19.82773
10.36250	121.9927	19.82706
10.37083	122.0736	19.82641
10.37917	122.1607	19.82583
10.38750	122.2479	19.82521
10.39583	122.3287	19.82451
10.40417	122.4119	19.82382
10.41250	122.4960	19.82316
10.42083	122.5825	19.82248
10.42917	122.6655	19.82179
10.43750	122.7490	19.82111
10.44583	122.8335	19.82047
10.45417	122.9195	19.81980
10.46250	123.0016	19.81914
10.47083	123.0879	19.81854
10.47917	123.1719	19.81792
10.48750	123.2576	19.81734
10.49584	123.3386	19.81672
10.50416	123.4244	19.81612
10.51250	123.5083	19.81554
10.52083	123.5930	19.81495
10.52916	123.6776	19.81433
10.53750	123.7616	19.81372
10.54584	123.8458	19.81308
10.55417	123.9305	19.81240
10.56250	124.0139	19.81176
10.57083	124.0978	19.81110
10.57916	124.1808	19.81044
10.58750	124.2634	19.80980
10.59584	124.3522	19.80914
10.60417	124.4364	19.80844
10.61250	124.5205	19.80772
10.62084	124.6016	19.80704
10.62916	124.6882	19.80634
10.63750	124.7740	19.80565
10.64583	124.8557	19.80497
10.65416	124.9396	19.80431
10.66250	125.0264	19.80366
10.67084	125.1096	19.80302
10.67917	125.1944	19.80237
10.68750	125.2784	19.80179
10.69583	125.3648	19.80124
10.70416	125.4490	19.80066
10.71250	125.5308	19.80006
10.72084	125.6172	19.79946
10.72917	125.6991	19.79884
10.73750	125.7858	19.79822
10.74584	125.8705	19.79756
10.75416	125.9515	19.79690
10.76250	126.0346	19.79629
10.77083	126.1236	19.79564
10.77916	126.2064	19.79498
10.78750	126.2902	19.79434
10.79584	126.3729	19.79372
10.80417	126.4568	19.79306
10.81250	126.5446	19.79236
10.82083	126.6282	19.79168
10.82916	126.7110	19.79106
10.83750	126.7957	19.79039
10.84584	126.8813	19.78970
10.85417	126.9626	19.78905
10.86250	127.0460	19.78838
10.87084	127.1319	19.78771
10.87916	127.2200	19.78706
10.88750	127.3005	19.78645
10.89583	127.3846	19.78588
10.90416	127.4688	19.78528
10.91250	127.5567	19.78462
10.92084	127.6392	19.78401
10.92917	127.7240	19.78344
10.93750	127.8063	19.78280
10.94583	127.8930	19.78218
10.95416	127.9755	19.78160
10.96250	128.0609	19.78098
10.97084	128.1445	19.78032
10.97917	128.2285	19.77964
10.98750	128.3141	19.77898
10.99584	128.3964	19.77835
11.00416	128.4799	19.77771
11.01250	128.5662	19.77705
11.02083	128.6481	19.77639
11.02916	128.7342	19.77573
11.03750	128.8196	19.77503
11.04584	128.9040	19.77437
11.05417	128.9873	19.77369
11.06250	129.0718	19.77303
11.07083	129.1578	19.77242
11.07916	129.2382	19.77180
11.08750	129.3232	19.77115
11.09584	129.4064	19.77050
11.10417	129.4916	19.76983
11.11250	129.5776	19.76916
11.12084	129.6616	19.76852
11.12916	129.7454	19.76786
11.13750	129.8284	19.76724
11.14583	129.9122	19.76660
11.15416	129.9977	19.76593
11.16250	130.0807	19.76524
11.17084	130.1657	19.76458
11.17917	130.2453	19.76393
11.18750	130.3339	19.76331
11.19583	130.4184	19.76269
11.20416	130.5013	19.76204
11.21250	130.5856	19.76140
11.22084	130.6701	19.76076
11.22917	130.7555	19.76014
11.23750	130.8369	19.75948
11.24584	130.9216	19.75883
11.25416	131.0088	19.75817
11.26250	131.0925	19.75752
11.27083	131.1763	19.75686
11.27916	131.2579	19.75621
11.28750	131.3448	19.75554
11.29584	131.4278	19.75488
11.30417	131.5113	19.75422
11.31250	131.5964	19.75356
11.32083	131.6824	19.75295
11.32916	131.7656	19.75232
11.33750	131.8506	19.75166
11.34584	131.9347	19.75099
11.35417	132.0194	19.75035
11.36250	132.1023	19.74970
11.37084	132.1901	19.74906
11.37916	132.2709	19.74842
11.38750	132.3545	19.74779
11.39583	132.4401	19.74716
11.40416	132.5260	19.74648
11.41250	132.6091	19.74580
11.42084	132.6941	19.74514
11.42917	132.7777	19.74452
11.43750	132.8641	19.74388
11.44583	132.9467	19.74320
11.45416	133.0290	19.74252
11.46250	133.1179	19.74185
11.47084	133.1998	19.74115
11.47917	133.2854	19.74042
11.48750	133.3689	19.73972
11.49584	133.4540	19.73901
11.50416	133.5373	19.73834
11.51250	133.6213	19.73764
11.52083	133.7080	19.73693
11.52916	133.7914	19.73623
11.53750	133.8737	19.73554
11.54584	133.9596	19.73488
11.55417	134.0443	19.73424
11.56250	134.1275	19.73361
11.57083	134.2098	19.73301
11.57916	134.2944	19.73241
11.58750	134.3800	19.73180
11.59584	134.4619	19.73118
11.60417	134.5482	19.73053
11.61250	134.6323	19.72986
11.62084	134.7168	19.72926
11.62916	134.7977	19.72858
11.63750	134.8840	19.72789
11.64583	134.9685	19.72724
11.65416	135.0539	19.72662
11.66250	135.1381	19.72596
11.67084	135.2222	19.72525
11.67917	135.3040	19.72456
11.68750	135.3906	19.72393
11.69583	135.4766	19.72330
11.70416	135.5618	19.72258
11.71250	135.6430	19.72194
11.72084	135.7258	19.72127
11.72917	135.8114	19.72058
11.73750	135.8938	19.71986
11.74584	135.9800	19.71918
11.75416	136.0664	19.71853
11.76250	136.1483	19.71788
11.77083	136.2329	19.71719
11.77916	136.3181	19.71652
11.78750	136.3996	19.71590
11.79584	136.4847	19.71526
11.80417	136.5702	19.71463
11.81250	136.6572	19.71396
11.82083	136.7396	19.71330
11.82916	136.8258	19.71267
11.83750	136.9086	19.71202
11.84584	136.9941	19.71134
11.85417	137.0745	19.71070
11.86250	137.1618	19.71006
11.87084	137.2447	19.70942
11.87916	137.3290	19.70875
11.88750	137.4119	19.70810
11.89583	137.4958	19.70748
11.90416	137.5800	19.70682
11.91250	137.6648	19.70613
11.92084	137.7482	19.70547
11.92917	137.8344	19.70482
11.93750	137.9191	19.70414
11.94583	138.0031	19.70347
11.95416	138.0869	19.70281
11.96250	138.1703	19.70213
11.97084	138.2536	19.70141
11.97917	138.3376	19.70068
11.98750	138.4222	19.69999
11.99584	138.5074	19.69932
12.00416	138.5943	19.69862
12.01250	138.6725	19.69792
12.02083	138.7617	19.69724
12.02916	138.8449	19.69654
12.03750	138.9297	19.69583
12.04584	139.0131	19.69514
12.05417	139.0973	19.69446
12.06250	139.1785	19.69374
12.07083	139.2624	19.69301
12.07916	139.3485	19.69231
12.08750	139.4299	19.69162
12.09584	139.5169	19.69093
12.10417	139.6016	19.69024
12.11250	139.6808	19.68957
12.12084	139.7687	19.68890
12.12916	139.8529	19.68824
12.13750	139.9362	19.68758
12.14583	140.0237	19.68696
12.15416	140.1015	19.68633
12.16250	140.1879	19.68566
12.17084	140.2718	19.68499
12.17917	140.3552	19.68434
12.18750	140.4390	19.68364
12.19583	140.5265	19.68292
12.20416	140.6097	19.68224
12.21250	140.6904	19.68160
12.22084	140.7765	19.68091
12.22917	140.8605	19.68021
12.23750	140.9461	19.67953
12.24584	141.0269	19.67886
12.25416	141.1152	19.67816
12.26250	141.1973	19.67747
12.27083	141.2792	19.67682
12.27916	141.3662	19.67617
12.28750	141.4484	19.67547
12.29584	141.5321	19.67470
12.30417	141.6186	19.67400
12.31250	141.7019	19.67336
12.32083	141.7859	19.67269
12.32916	141.8694	19.67199
12.33750	141.9542	19.67132
12.34584	142.0378	19.67063
12.35417	142.1221	19.66992
12.36250	142.2062	19.66923
12.37084	142.2903	19.66855
12.37916	142.3755	19.66791
12.38750	142.4587	19.66725
12.39583	142.5440	19.66656
12.40416	142.6254	19.66585
12.41250	142.7122	19.66516
12.42084	142.7954	19.66448
12.42917	142.8792	19.66378
12.43750	142.9612	19.66312
12.44583	143.0474	19.66246
12.45416	143.1330	19.66179
12.46250	143.2112	19.66111
12.47084	143.2988	19.66042
12.47917	143.3839	19.65975
12.48750	143.4655	19.65911
12.49584	143.5489	19.65842
12.50416	143.6332	19.65772
12.51250	143.7190	19.65706
12.52083	143.8005	19.65637
12.52916	143.8864	19.65565
12.53750	143.9712	19.65494
12.54584	144.0564	19.65428
12.55417	144.1384	19.65360
12.56250	144.2241	19.65286
12.57083	144.3092	19.65208
12.57916	144.3918	19.65131
12.58750	144.4777	19.65058
12.59584	144.5578	19.64988
12.60417	144.6444	19.64923
12.61250	144.7311	19.64859
12.62084	144.8144	19.64791
12.62916	144.8972	19.64720
12.63750	144.9810	19.64644
12.64583	145.0662	19.64575
12.65416	145.1511	19.64512
12.66250	145.2351	19.64450
12.67084	145.3228	19.64386
12.67917	145.4012	19.64320
12.68750	145.4895	19.64251
12.69583	145.5690	19.64182
12.70416	145.6542	19.64114
12.71250	145.7402	19.64042
12.72084	145.8256	19.63971
12.72917	145.9096	19.63895
12.73750	145.9913	19.63818
12.74584	146.0763	19.63747
12.75416	146.1612	19.63674
12.76250	146.2436	19.63600
12.77083	146.3311	19.63520
12.77916	146.4133	19.63436
12.78750	146.4947	19.63349
12.79584	146.5796	19.63265
12.80417	146.6642	19.63192
12.81250	146.7500	19.63129
12.82083	146.8345	19.63072
12.82916	146.9166	19.63012
12.83750	147.0010	19.62956
12.84584	147.0854	19.62901
12.85417	147.1701	19.62842
12.86250	147.2532	19.62780
12.87083	147.3371	19.62720
12.87917	147.4199	19.62659
12.88750	147.5063	19.62593
12.89583	147.5914	19.62520
12.90416	147.6749	19.62441
12.91250	147.7576	19.62354
12.92084	147.8445	19.62257
12.92917	147.9272	19.62164
12.93750	148.0122	19.62086
12.94583	148.0951	19.62016
12.95416	148.1786	19.61947
12.96250	148.2625	19.61880
12.97084	148.3466	19.61817
12.97917	148.4317	19.61759
12.98750	148.5136	19.61702
12.99583	148.6019	19.61644
13.00417	148.6859	19.61584
13.01250	148.7696	19.61514
13.02083	148.8530	19.61430
13.02916	148.9358	19.61344
13.03750	149.0217	19.61264
13.04584	149.1106	19.61191
13.05417	149.1895	19.61121
13.06250	149.2739	19.61050
13.07083	149.3584	19.60977
13.07916	149.4437	19.60904
13.08750	149.5282	19.60834
13.09584	149.6142	19.60768
13.10417	149.6962	19.60712
13.11250	149.7800	19.60658
13.12083	149.8632	19.60596
13.12917	149.9476	19.60523
13.13750	150.0340	19.60444
13.14583	150.1139	19.60362
13.15416	150.2004	19.60287
13.16250	150.2867	19.60216
13.17084	150.3711	19.60144
13.17917	150.4562	19.60075
13.18750	150.5363	19.60004
13.19583	150.6232	19.59934
13.20416	150.7070	19.59864
13.21250	150.7918	19.59796
13.22084	150.8779	19.59727
13.22917	150.9609	19.59652
13.23750	151.0418	19.59572
13.24583	151.1317	19.59488
13.25417	151.2126	19.59409
13.26250	151.2976	19.59334
13.27083	151.3812	19.59260
13.27916	151.4662	19.59188
13.28750	151.5474	19.59120
13.29584	151.6334	19.59052
13.30417	151.7162	19.58984
13.31250	151.8008	19.58921
13.32083	151.8858	19.58862
13.32916	151.9692	19.58807
