"Time (min)"	"Temperature (°C)"	"Weight (mg)"
23.18750	934.1561	6.126954
23.19583	934.4874	6.126394
23.20416	934.8208	6.125803
23.21250	935.1530	6.125198
23.22083	935.4858	6.124663
23.22916	935.8164	6.124150
23.23750	936.1491	6.123609
23.24583	936.4837	6.123072
23.25417	936.8126	6.122486
23.26250	937.1461	6.121918
23.27084	937.4799	6.121362
23.27917	937.8093	6.120801
23.28750	938.1426	6.120258
23.29584	938.4758	6.119703
23.30417	938.8066	6.119094
23.31250	939.1397	6.118504
23.32083	939.4734	6.117937
23.32916	939.8042	6.117358
23.33750	940.1386	6.116794
23.34583	940.4694	6.116230
23.35416	940.8007	6.115671
23.36250	941.1324	6.115148
23.37083	941.4670	6.114632
23.37917	941.7994	6.114148
23.38750	942.1308	6.113668
23.39584	942.4628	6.113144
23.40417	942.7968	6.112621
23.41250	943.1284	6.112098
23.42084	943.4608	6.111609
23.42917	943.7944	6.111127
23.43750	944.1241	6.110581
23.44583	944.4579	6.109988
23.45416	944.7897	6.109420
23.46250	945.1218	6.108840
23.47083	945.4532	6.108262
23.47916	945.7875	6.107698
23.48750	946.1211	6.107169
23.49583	946.4511	6.106699
23.50417	946.7855	6.106170
23.51250	947.1129	6.105590
23.52084	947.4476	6.105059
23.52917	947.7799	6.104565
23.53750	948.1149	6.104049
23.54584	948.4445	6.103559
23.55417	948.7772	6.103067
23.56250	949.1113	6.102566
23.57083	949.4414	6.102028
23.57916	949.7758	6.101440
23.58750	950.1054	6.100880
23.59583	950.4398	6.100359
23.60416	950.7732	6.099834
23.61250	951.1045	6.099316
23.62083	951.4351	6.098794
23.62917	951.7680	6.098224
23.63750	952.1000	6.097666
23.64584	952.4316	6.097095
23.65417	952.7659	6.096526
23.66250	953.0982	6.096020
23.67084	953.4272	6.095536
23.67917	953.7613	6.094989
23.68750	954.0949	6.094424
23.69583	954.4264	6.093859
23.70416	954.7578	6.093306
23.71250	955.0926	6.092801
23.72083	955.4212	6.092289
23.72916	955.7547	6.091785
23.73750	956.0880	6.091250
23.74583	956.4197	6.090666
23.75417	956.7526	6.090086
23.76250	957.0839	6.089570
23.77084	957.4172	6.089058
23.77917	957.7485	6.088520
23.78750	958.0834	6.087951
23.79584	958.4129	6.087372
23.80417	958.7466	6.086789
23.81250	959.0774	6.086223
23.82083	959.4114	6.085711
23.82916	959.7453	6.085200
23.83750	960.0753	6.084650
23.84583	960.4088	6.084124
23.85416	960.7410	6.083600
23.86250	961.0722	6.083082
23.87083	961.4059	6.082566
23.87917	961.7382	6.082047
23.88750	962.0714	6.081521
23.89584	962.4031	6.081008
23.90417	962.7363	6.080492
23.91250	963.0659	6.079967
23.92084	963.3995	6.079459
23.92917	963.7338	6.078921
23.93750	964.0647	6.078372
23.94583	964.3978	6.077813
23.95416	964.7289	6.077241
23.96250	965.0621	6.076688
23.97083	965.3941	6.076153
23.97916	965.7266	6.075597
23.98750	966.0618	6.075063
23.99583	966.3909	6.074558
24.00417	966.7264	6.073987
24.01250	967.0576	6.073422
24.02084	967.3906	6.072894
24.02917	967.7230	6.072356
24.03750	968.0578	6.071860
24.04584	968.3875	6.071362
24.05417	968.7211	6.070856
24.06250	969.0526	6.070332
24.07083	969.3888	6.069788
24.07916	969.7207	6.069218
24.08750	970.0553	6.068715
24.09583	970.3862	6.068188
24.10416	970.7182	6.067600
24.11250	971.0500	6.067041
24.12083	971.3856	6.066450
24.12917	971.7176	6.065838
24.13750	972.0524	6.065254
24.14584	972.3805	6.064718
24.15417	972.7158	6.064164
24.16250	973.0462	6.063576
24.17084	973.3801	6.062994
24.17917	973.7129	6.062472
24.18750	974.0449	6.062020
24.19583	974.3780	6.061524
24.20416	974.7132	6.061016
24.21250	975.0447	6.060516
24.22083	975.3782	6.059990
24.22916	975.7113	6.059432
24.23750	976.0439	6.058838
24.24583	976.3774	6.058272
24.25417	976.7101	6.057750
24.26250	977.0418	6.057160
24.27084	977.3756	6.056520
24.27917	977.7051	6.055916
24.28750	978.0369	6.055356
24.29584	978.3699	6.054820
24.30417	978.7039	6.054288
24.31250	979.0329	6.053760
24.32083	979.3644	6.053284
24.32916	979.6970	6.052801
24.33750	980.0321	6.052246
24.34583	980.3640	6.051730
24.35416	980.6946	6.051255
24.36250	981.0289	6.050754
24.37083	981.3625	6.050216
24.37917	981.6951	6.049660
